8.977010742029147,-2.112220193603937,0
-2.6538423616977873,6.922415845660435,0
8.439773573056119,-0.9637281212441469,0
-3.304232894009818,-3.5539231745111692,0
3.9671251903548104,-3.015762763237227,0
-7.245586677797061,0.2654400425249275,0
-8.975145818268164,8.104182421421026,1
-7.910812586024171,9.759915347481783,1
-3.336695039406063,4.621585524492902,1
-1.3360172778723793,1.3233340140051126,0
8.228583194271732,-4.720069078041076,0
-4.128662638465698,7.5343153513072885,0
6.760970065557842,-4.8983215254217765,0
-2.6478804693435336,2.6867456343639056,1
-9.278971888117756,-1.6766533855888461,0
-9.56142918609755,-4.637857189671067,0
-0.8678130566628521,-8.490842809446885,0
1.301259484036235,-6.3219158732605845,1
-3.98776552436191,-2.043726652518954,0
-4.629395795152231,-5.850694071545027,0
7.997055832927547,-8.263992671927019,0
1.002167975669071,-6.778924379155653,1
3.0153616966397916,-0.10443105979725154,0
6.630424737244752,2.484804700611482,0
-3.66818761913491,0.49725411395318986,1
8.042525213196917,-4.757078696145818,0
-4.498394665089894,1.056640223520267,1
-1.83867311385651,1.7605387723228088,0
-5.066706414548825,5.649704834541989,1
-0.6540237500817643,-7.683021818408713,1
-9.074402903408362,-1.4441724732402168,0
2.6978387717807255,-0.3496189670731127,0
9.305434489002774,7.779175032429645,0
3.1867631535544554,0.1724415966341457,0
-0.6632939979775383,-1.6928959139151463,1
-8.242661527461175,-2.6333442522598123,0
-3.789004030095267,8.277198298393,0
-6.587228418806637,3.6363672943552157,1
-2.1598475660529832,8.0635732200884,0
-9.46377961377874,-1.839145835948342,0
-3.438513959529857,0.22733269233549613,1
-8.174656508316527,4.875476987489513e-2,0
-1.9021943925110811,0.26114531019562115,1
2.9743229096971984,6.309932296800465,0
-9.30827266580165,-2.8880646309712805,0
-9.016114205917855,-6.9382865140403,0
-2.707715825503822,7.314779122476132,0
2.60714943518942,-7.001401703152597,0
-8.105903659573606,-8.54942347524574,0
-8.119208723150592,-3.4419660174512394,0
-3.0616354959429852,6.2642054576584165,0
5.876109855342831,-1.2085748971374883,0
5.164565068420133,7.7660276197317515,0
7.588121590034433,-4.476084861103391,0
-0.31460338055775594,9.79537925992214,0
1.7497899972169968,-3.520406228204182,0
-5.705044939018931,2.8262916151798994,1
6.182170025371573,-7.621453545418618,0
7.792415163294976,3.350904925712996,0
2.119204790211578,-5.243562925921726,0
-2.529626453960711,2.133414386322052,1
6.821633605848014,3.4123817257627937,0
-4.494818857505029,0.4485682054884226,1
