0.7621335713804055,0.4397633974962557,0.10815583220775149,0,0,0,1
0.2838599186217271,0.7685845894161015,0.8411758032493343,0,0,0,1
5.240153828732219e-3,0.3357374105585601,0.5703374755658003,0,1,0,0
0.4895629906443294,8.675897709729752e-2,0.31228478048076036,1,0,0,0
1.3598104125841837e-2,0.32630646728363544,0.677318606517156,0,1,0,0
0.41622036166636056,0.21075195054177687,0.9844200000292141,0,1,0,0
0.25737882146996693,0.15804920015864876,0.8985168424416708,0,1,0,0
0.48449233447206497,0.10495141242911143,0.8013427536606684,0,1,0,0
0.3532529526964764,0.38063605065087824,0.8408824304918571,0,1,0,0
0.5240837593708217,0.8148530164841196,0.5735918537636086,1,0,0,0
0.23709472480618266,0.5232623238682833,0.42429042155810415,0,0,1,0
0.7146688347835016,0.6951256568409224,0.9049122367123393,1,0,0,0
0.39582750729331917,0.8238729810392303,0.8331205160406047,0,0,0,1
0.26744667474786643,0.2437179198999465,0.4717092954383001,1,0,0,0
0.8190697261149024,0.30959156839449153,0.7308686790013422,0,0,1,0
0.7720964098603617,0.2425894622821102,0.4217894085926698,0,0,0,1
0.641338657616107,0.5987971920887091,0.7315042329151439,1,0,0,0
0.1862561270598292,0.22662198734781558,0.49840807506131435,1,0,0,0
0.45499276434345803,0.4422593045623343,0.9983416087759399,0,1,0,0
0.4178134320375385,0.8489722794384725,0.7986485034648664,0,0,0,1
0.4574323698802779,0.33214621310783754,0.8700737627904437,0,1,0,0
0.9155665158440401,0.3055187953010742,0.9064064487155842,0,0,1,0
0.11684372927472675,0.2473846050492795,0.22790042047985415,1,0,0,0
0.4660523596409324,4.567769486605633e-2,0.2908768151913005,1,0,0,0
9.562361574013323e-2,0.49805177273755674,0.59147798509299,0,1,0,0
0.16248920289827595,0.7517298597212289,0.4196957089812,0,0,1,0
0.5681975280563031,0.9946682756169071,0.8122879029534916,1,0,0,0
0.5291886068000579,0.6986315861494609,0.712299251789802,1,0,0,0
0.22912558281928985,0.5906456445993146,0.10813220525960732,0,0,1,0
0.8419276762571767,0.1599910634083982,0.5303661253776702,0,0,1,0
6.51313170119886e-2,0.12259619484211626,0.7065212477967237,0,1,0,0
0.187263333993542,0.29235709052302405,0.9002149852146578,0,1,0,0
0.482660696877225,0.45401490083099516,0.31464572361315224,1,0,0,0
0.9438371750223112,0.14928427377053366,0.1411298533163644,0,0,0,1
0.2794504029903241,0.9121561445555694,0.8018574616351574,0,0,0,1
0.26145295213910347,1.7348081357707268e-2,0.6987508909878183,0,1,0,0
0.37254497418062715,0.6162696715697399,0.11802109861120191,0,0,1,0
0.8918799751479273,0.15259140459824805,0.8130229318445817,0,0,1,0
0.1661448392192416,0.7608224284143054,9.123653847869206e-2,0,0,1,0
0.9759898524852005,0.9476436787872179,0.34716968926129776,0,1,0,0
0.7577452704150175,0.8303370672304217,0.9477228416332418,1,0,0,0
0.3084142318157105,0.4623058255593747,0.36122496222974776,1,0,0,0
0.36419462118680357,0.18537627087780695,5.590534428154903e-2,1,0,0,0
0.8462596711094642,0.8612289030253356,2.0740684899748785e-2,0,1,0,0
0.2988208644883791,0.7950272893105405,0.5550304404406109,0,0,0,1
0.8384157840203933,0.3738622472498788,0.19052390795692042,0,0,0,1
0.17355071666026756,0.45394344018422716,0.7924304191551169,0,1,0,0
0.5319789400211387,0.3324656479838445,0.2204722736176291,0,0,0,1
0.7271108806644876,0.25307049080390953,0.671698435268416,0,0,1,0
0.8528387689831499,0.9930720627716719,0.27580962236572326,0,1,0,0
0.4240354116232484,0.9449743353903021,0.7162316350870791,0,0,0,1
0.5377495912232991,0.9885397474368286,7.833848478182526e-2,0,1,0,0
0.6969939238614508,0.7912914023174017,0.8232317158771395,1,0,0,0
0.2879057820812355,1.71617526173119e-2,0.1156095577532873,1,0,0,0
0.9200148242749896,0.16788451708993046,0.6383753124337571,0,0,1,0
0.8591769116623654,0.5822275638468756,0.48872437559078474,0,1,0,0
0.7724937079971695,0.9919325171832779,0.11860470950465707,0,1,0,0
0.2341324498077212,0.39120092162501885,0.6545164753838676,0,1,0,0
0.7881738813252767,0.9469114915675773,0.7587722056671179,1,0,0,0
1.8140340760349427e-2,0.5780048985015426,0.8901806659694581,0,0,0,1
0.33967340929673917,0.7982038760525433,0.47981682019623284,0,0,1,0
0.9520961543913476,0.43073707419154295,0.37602991938614105,0,0,0,1
0.4461580538418709,0.10760309804276058,0.2884846697589184,1,0,0,0
0.15305051465288944,0.47562970208405486,0.7925786767107977,0,1,0,0
0.36507636868000126,0.4652600453710255,8.88548894578981e-2,1,0,0,0
2.6030401111004742e-2,0.13733303817094622,0.8943344645616432,0,1,0,0
4.2566383242383155e-2,0.5259764706842919,0.2651657690027863,0,0,1,0
0.7008715279868268,0.87763300835192,0.47319757172011945,0,1,0,0
8.506591433029376e-2,0.5072483274124125,4.835876157763053e-2,0,0,1,0
0.42459632529903046,2.2075424280628586e-2,0.5282842294702584,0,1,0,0
0.1741269994253597,0.16010653898368654,6.0781836974919234e-2,1,0,0,0
0.47702478953912963,0.7462232005240118,0.8470493875867046,0,0,0,1
0.5656719781963179,0.15500971761755233,9.796841738425066e-2,0,0,0,1
0.9734161415289982,0.18525866430542048,0.9615355648753626,0,0,1,0
0.14967739741311792,0.9634712679016656,3.2949415298478835e-3,0,0,1,0
0.6407372190840323,0.2435614107663312,0.6374347667918395,0,0,1,0
0.14958224607905957,0.2414276067828084,0.9473159848729206,0,1,0,0
0.7131145127913113,0.9109817671867438,0.6781087534432609,1,0,0,0
0.9592925798619824,0.11613171093435237,0.551747872225253,0,0,1,0
0.44778194479182065,0.761075629006622,0.4005909088958802,0,0,1,0
0.1344645534894794,0.38855705148730213,4.763055197683752e-2,1,0,0,0
0.9896339473269357,0.7594470748874121,0.3114797938042605,0,1,0,0
0.2952258983725967,0.5535077589540575,6.225002983680783e-4,0,0,1,0
0.25916765580940127,0.2464981489139716,0.15841123856217443,1,0,0,0
0.31764379905250795,8.157401689477883e-2,0.4854198901196759,1,0,0,0
0.24062043492107044,0.136514936206232,5.6213321432520114e-2,1,0,0,0
0.7702224073641893,0.8156391506103507,0.5579230393189137,1,0,0,0
0.6355438989661034,0.535678309917914,0.5800331566094347,1,0,0,0
0.9884721961672739,0.35469481041213313,0.33186970235467117,0,0,0,1
0.7232681718492137,0.27582022241793946,0.7313671759528596,0,0,1,0
0.21061713519793857,0.9211025197658821,0.4033355460949032,0,0,1,0
0.9407699325192357,0.7020206835429245,0.4843682900797922,0,1,0,0
0.29976730479365654,7.660082815262637e-2,0.16346835783454228,1,0,0,0
0.6956420202290646,0.5129743069030118,0.2765376768657143,0,1,0,0
0.3520709149105131,0.8189903338381722,0.1969793525419571,0,0,1,0
0.4090948392694197,0.10441187874217694,0.3675814405154335,1,0,0,0
0.9215092168393043,0.14591762580698198,0.7529250562042863,0,0,1,0
0.5246951222962765,8.731262204382173e-2,0.2832019610371793,0,0,0,1
0.5780259802721984,0.13652230923449948,0.5205520083077274,0,0,1,0
0.17188599585675968,0.6934083244123269,0.5997046234239679,0,0,0,1
0.3959653753462312,6.219772449189531e-2,0.5767864790022809,0,1,0,0
0.8242306801929219,0.4813246325017392,0.8695648049709964,0,0,1,0
0.8952257803871454,0.285788326114066,2.8505058663091165e-2,0,0,0,1
0.5102867527679739,0.4945761815707693,5.067556741396795e-2,0,0,0,1
0.9140957214331341,0.948247442890117,0.38927749335908446,0,1,0,0
0.8630372530589622,0.42248125923364543,0.9219010694233573,0,0,1,0
0.34667403451559153,0.5041156003077606,0.5354519343425407,0,0,0,1
0.975475070004712,0.1748165596101402,0.6428704142747331,0,0,1,0
0.9323151682513594,0.8917567228869027,0.38320014194959595,0,1,0,0
0.6782922549189984,0.2317673575167668,0.9852684077559991,0,0,1,0
0.7628778934290702,0.41754009798938674,0.8978003827297151,0,0,1,0
0.9891748436067757,0.4106576652887469,0.5310195072562213,0,0,1,0
0.13809879293052585,0.732100294817886,0.38914350812697196,0,0,1,0
0.29976620098184237,5.1081516339164135e-2,0.7413648923841961,0,1,0,0
0.9493661194935449,0.6696315316098881,0.8178660720441085,1,0,0,0
4.628920726393171e-2,0.43717072347195185,0.8857663882268644,0,1,0,0
0.15506235568909543,0.5317271722510014,0.6118350297585283,0,0,0,1
